,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
2419,Shagun,France,Double Guest Room,1 night ·  September 2018,Solo traveller,Reviewed: 4 September 2018,Exceptional,There are no comments available for this review,Not Available,10
2420,Angelo,United Kingdom,Double Guest Room,2 nights ·  September 2018,Couple,Reviewed: 3 September 2018,Good,There are no comments available for this review,Not Available,7.9
2421,Chloe,United Kingdom,Double Guest Room,1 night ·  September 2018,Couple,Reviewed: 3 September 2018,Exceptional,There are no comments available for this review,Not Available,10
2422,Jacqui,United Kingdom,Double Guest Room,1 night ·  August 2018,Family,Reviewed: 31 August 2018,Exceptional,There are no comments available for this review,Not Available,9.6
2423,P,Singapore,Double Guest Room,3 nights ·  August 2018,Solo traveller,Reviewed: 31 August 2018,Good,There are no comments available for this review,Not Available,7.5
2424,Veronica,United Kingdom,King Executive Room with Lounge Access,2 nights ·  August 2018,Couple,Reviewed: 29 August 2018,Exceptional,There are no comments available for this review,Not Available,9.6
2425,Wole,United Kingdom,Family Room with Double Bed,3 nights ·  August 2018,Family,Reviewed: 28 August 2018,Exceptional,There are no comments available for this review,Not Available,10
2426,David,Ireland,Family Room with Double Bed,3 nights ·  August 2018,Family,Reviewed: 27 August 2018,Exceptional,There are no comments available for this review,Not Available,10
2427,Lee,United Kingdom,Double Guest Room,1 night ·  August 2018,Couple,Reviewed: 27 August 2018,Exceptional,There are no comments available for this review,Not Available,10
2428,Min,United Kingdom,Double Guest Room,3 nights ·  August 2018,Family,Reviewed: 26 August 2018,Exceptional,There are no comments available for this review,Not Available,9.6
2429,Hongyu,United Kingdom,Double Guest Room,5 nights ·  August 2018,Couple,Reviewed: 21 August 2018,Good,There are no comments available for this review,Not Available,7.5
2430,Bjourdashe,United Kingdom,Double Deluxe Room,2 nights ·  August 2018,Couple,Reviewed: 21 August 2018,Very good,There are no comments available for this review,Not Available,8.3
2431,Garry,United Kingdom,Double Deluxe Room,1 night ·  August 2018,Couple,Reviewed: 20 August 2018,Exceptional,There are no comments available for this review,Not Available,10
2432,Ashy,United Arab Emirates,Double Guest Room,1 night ·  August 2018,Couple,Reviewed: 19 August 2018,Good,There are no comments available for this review,Not Available,7.5
2433,Luke,United Kingdom,Double Guest Room,1 night ·  July 2018,Couple,Reviewed: 16 August 2018,Exceptional,There are no comments available for this review,Not Available,10
2434,Shaima,United Kingdom,Double Guest Room,2 nights ·  August 2018,Solo traveller,Reviewed: 15 August 2018,Good,There are no comments available for this review,Not Available,7.9
2435,Shahid,Ireland,Twin Deluxe Room,5 nights ·  August 2018,Family,Reviewed: 10 August 2018,Good,There are no comments available for this review,Not Available,7.9
2436,Dean,United Kingdom,Double Guest Room,2 nights ·  July 2018,Couple,Reviewed: 10 August 2018,London stay,There are no comments available for this review,Not Available,8.8
2437,Katja,United Kingdom,Twin Guest Room,1 night ·  August 2018,Family,Reviewed: 9 August 2018,Exceptional,There are no comments available for this review,Not Available,9.6
2438,Rebecca,United Kingdom,Double Guest Room,1 night ·  August 2018,Group,Reviewed: 8 August 2018,Good,There are no comments available for this review,Not Available,7.5
2439,Adrian,United Kingdom,Double Guest Room,2 nights ·  July 2018,Family,Reviewed: 6 August 2018,Exceptional,There are no comments available for this review,Not Available,9.6
2440,Man,United Kingdom,Twin Guest Room,1 night ·  August 2018,Family,Reviewed: 6 August 2018,Fabulous,There are no comments available for this review,Not Available,8.8
2441,Erhan,United Kingdom,Double Guest Room,1 night ·  August 2018,Couple,Reviewed: 5 August 2018,Good,There are no comments available for this review,Not Available,7.9
2442,Simon,United Kingdom,Double Guest Room,2 nights ·  July 2018,Group,Reviewed: 2 August 2018,Good,There are no comments available for this review,Not Available,7.5
2443,Darren,United Kingdom,Twin Deluxe Room,1 night ·  July 2018,Group,Reviewed: 1 August 2018,Good,There are no comments available for this review,Not Available,7.5
2444,Callum,United Kingdom,Double Guest Room,1 night ·  July 2018,Couple,Reviewed: 1 August 2018,Good,There are no comments available for this review,Not Available,7.9
2445,Ines,United Kingdom,Double Guest Room,2 nights ·  July 2018,Group,Reviewed: 1 August 2018,Exceptional,There are no comments available for this review,Not Available,10
2446,Rhiannon,United Kingdom,Double Guest Room,2 nights ·  July 2018,Solo traveller,Reviewed: 1 August 2018,Exceptional,There are no comments available for this review,Not Available,10
2447,Rene,South Africa,King Executive Room with Lounge Access,3 nights ·  July 2018,Couple,Reviewed: 1 August 2018,Exceptional,There are no comments available for this review,Not Available,9.6
2448,Paul,Hong Kong,Twin Guest Room,2 nights ·  July 2018,Family,Reviewed: 31 July 2018,Exceptional,There are no comments available for this review,Not Available,9.6
2449,Cedric,United Kingdom,Deluxe King Room,1 night ·  March 2021,Couple,Reviewed: 13 March 2021,Bad,There are no comments available for this review,Not Available,1.0
2450,Isiola,United Kingdom,Deluxe King Room,1 night ·  February 2021,Couple,Reviewed: 15 February 2021,Bad,There are no comments available for this review,Not Available,1.0
2451,Joshua,United Kingdom,Deluxe King Room,1 night ·  January 2021,Family,Reviewed: 23 January 2021,Bad,There are no comments available for this review,Not Available,1.0
2452,Jay,United Kingdom,Double Guest Room,1 night ·  October 2020,Couple,Reviewed: 4 January 2021,Bad,There are no comments available for this review,Not Available,1.0
2453,Rasul,United Kingdom,Double Guest Room,1 night ·  January 2021,Couple,Reviewed: 1 January 2021,Bad,There are no comments available for this review,Not Available,1.0
2454,Melvin,United Kingdom,Twin Guest Room,1 night ·  December 2020,Group,Reviewed: 26 December 2020,Bad,There are no comments available for this review,Not Available,1.0
2455,Shadia,United Kingdom,Deluxe King Room,1 night ·  December 2020,Couple,Reviewed: 12 December 2020,Good,There are no comments available for this review,Not Available,7.0
2456,Layla,United Kingdom,Double Guest Room,1 night ·  December 2020,Solo traveller,Reviewed: 8 December 2020,Poor,There are no comments available for this review,Not Available,3.0
2457,Nicola,United Kingdom,Deluxe King Room,1 night ·  November 2020,Couple,Reviewed: 28 November 2020,Pleasant,There are no comments available for this review,Not Available,6.0
2458,Abbie,United Kingdom,Double Guest Room,1 night ·  November 2020,Couple,Reviewed: 1 November 2020,Poor,There are no comments available for this review,Not Available,3.0
2459,Sapphire,United Kingdom,Double Guest Room,1 night ·  October 2020,Couple,Reviewed: 17 October 2020,Passable,There are no comments available for this review,Not Available,5.0
2460,Karim,United Kingdom,Double Guest Room,1 night ·  October 2020,Solo traveller,Reviewed: 11 October 2020,Good,There are no comments available for this review,Not Available,7.0
2461,Ellie,United Kingdom,Double Guest Room,1 night ·  September 2020,Couple,Reviewed: 5 October 2020,Disappointing,There are no comments available for this review,Not Available,4.0
2462,Jeff,United Kingdom,Twin Guest Room,1 night ·  September 2020,Solo traveller,Reviewed: 16 September 2020,Good,There are no comments available for this review,Not Available,7.0
2463,Stephen,United Kingdom,Double Guest Room,1 night ·  September 2020,Solo traveller,Reviewed: 8 September 2020,Good,There are no comments available for this review,Not Available,7.0
2464,Metat,United Kingdom,Twin Guest Room,2 nights ·  September 2020,Family,Reviewed: 5 September 2020,Good,There are no comments available for this review,Not Available,7.0
2465,Clare,United Kingdom,Two-Bedroom Family Room,2 nights ·  August 2020,Family,Reviewed: 30 August 2020,Good,There are no comments available for this review,Not Available,7.0
2466,Christine,United Kingdom,Double Guest Room,2 nights ·  August 2020,Couple,Reviewed: 28 August 2020,Good,There are no comments available for this review,Not Available,7.0
2467,Family,United Kingdom,Deluxe King Room with Sofa Bed (2 Adults + 2 Children),2 nights ·  August 2020,Family,Reviewed: 26 August 2020,Good,There are no comments available for this review,Not Available,7.0
2468,Anne,United Kingdom,Double Guest Room,1 night ·  August 2020,Solo traveller,Reviewed: 2 August 2020,Good,There are no comments available for this review,Not Available,7.0
2469,Tobi,United Kingdom,Family Room with Double Bed,1 night ·  July 2020,Couple,Reviewed: 23 July 2020,Good,There are no comments available for this review,Not Available,7.0
2470,Nwakaego,United Kingdom,Double Guest Room,1 night ·  July 2020,Couple,Reviewed: 22 July 2020,Good,There are no comments available for this review,Not Available,7.0
2471,Charlie,United Kingdom,Deluxe King Room,1 night ·  February 2020,Couple,Reviewed: 17 February 2020,Good,There are no comments available for this review,Not Available,7.1
2472,Levi,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 16 February 2020,Passable,There are no comments available for this review,Not Available,5.4
2473,Luis,Luxembourg,Family Room with Double Bed,3 nights ·  February 2020,Family,Reviewed: 12 February 2020,Good,There are no comments available for this review,Not Available,7.1
2474,Richard,United Kingdom,Double Guest Room,2 nights ·  February 2020,Group,Reviewed: 7 February 2020,Efficient,There are no comments available for this review,Not Available,7.0
2475,Darren,United Kingdom,Double Guest Room,1 night ·  January 2020,Couple,Reviewed: 12 January 2020,Good,There are no comments available for this review,Not Available,7.0
2476,Jesse,United Kingdom,Double Guest Room,1 night ·  December 2019,Couple,Reviewed: 3 January 2020,Good,There are no comments available for this review,Not Available,7.1
2477,Dami,United Kingdom,Double Guest Room,1 night ·  December 2019,Couple,Reviewed: 16 December 2019,Good,There are no comments available for this review,Not Available,7.0
2478,Olly,United Kingdom,Executive King Room,1 night ·  December 2019,Couple,Reviewed: 15 December 2019,Good,There are no comments available for this review,Not Available,7.1
2479,Artan,Italy,Double Guest Room,1 night ·  December 2019,Solo traveller,Reviewed: 14 December 2019,Pleasant,There are no comments available for this review,Not Available,6.0
2480,Grace,United Kingdom,Deluxe King Room,1 night ·  November 2019,Couple,Reviewed: 13 December 2019,Good,There are no comments available for this review,Not Available,7.0
2481,Danycata,Romania,Twin Guest Room,2 nights ·  November 2019,Family,Reviewed: 2 December 2019,Pleasant,There are no comments available for this review,Not Available,6.0
2482,Bilal,United Kingdom,Double Guest Room,1 night ·  November 2019,Couple,Reviewed: 10 November 2019,Good,There are no comments available for this review,Not Available,7.0
2483,Greg,United Kingdom,Double Guest Room,1 night ·  November 2019,Couple,Reviewed: 3 November 2019,Okay,There are no comments available for this review,Not Available,5.8
