,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
9046,Charmaine,United Kingdom,Standard Twin Room without Window,1 night ·  February 2020,Family,"Reviewed: February 3, 2020",Good,There are no comments available for this review,Not Available,7.9
9047,Modupeola,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 3, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9048,Elizabeth,United Kingdom,Standard Double Room,1 night ·  January 2020,Family,"Reviewed: February 2, 2020",Good,There are no comments available for this review,Not Available,7.5
9049,Edward,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 2, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9050,Fatima,Sweden,Standard Double Room without Window,2 nights ·  January 2020,Solo traveler,"Reviewed: February 2, 2020",Okay,There are no comments available for this review,Not Available,5.8
9051,Matt,United Kingdom,Standard Twin Room,1 night ·  February 2020,Group,"Reviewed: February 2, 2020",Good,There are no comments available for this review,Not Available,7.1
9052,Lucy,United Kingdom,Standard Twin Room without Window,1 night ·  February 2020,Group,"Reviewed: February 2, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9053,Qazi,United Kingdom,Standard Double Room,7 nights ·  December 2019,Family,"Reviewed: February 1, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9054,Justin,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 31, 2020",Pleasant,There are no comments available for this review,Not Available,6.7
9055,Amelia,United Kingdom,Standard Twin Room without Window,1 night ·  December 2019,Group,"Reviewed: January 31, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9056,Euan,United Kingdom,Standard Double Room,2 nights ·  January 2020,Couple,"Reviewed: January 31, 2020",Good,There are no comments available for this review,Not Available,7.5
9057,Ricky,United Kingdom,Standard Double Room,1 night ·  January 2020,Solo traveler,"Reviewed: January 31, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9058,Paul,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 31, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9059,Srinivas,United Kingdom,Standard Twin Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 30, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9060,Richard,Spain,Standard Twin Room,1 night ·  January 2020,Solo traveler,"Reviewed: January 30, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9061,Roma,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 30, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9062,Nellie,South Africa,Standard Double Room without Window,3 nights ·  January 2020,Group,"Reviewed: January 30, 2020",Good,There are no comments available for this review,Not Available,7.9
9063,Rob,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 29, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9064,Samiul,United Kingdom,Standard Double Room,1 night ·  January 2020,Solo traveler,"Reviewed: January 29, 2020",Good,There are no comments available for this review,Not Available,7.0
9065,Syuleyme,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 29, 2020",Good,There are no comments available for this review,Not Available,7.5
9066,Graice,United Kingdom,Standard Twin Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 29, 2020",Good,There are no comments available for this review,Not Available,7.9
9067,Emma,United Kingdom,Standard Double Room,2 nights ·  January 2020,Couple,"Reviewed: January 28, 2020",Good,There are no comments available for this review,Not Available,7.5
9068,Sarah,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 28, 2020",Okay,There are no comments available for this review,Not Available,5.8
9069,Arda123,United Kingdom,Standard Double Room without Window,2 nights ·  January 2020,Couple,"Reviewed: January 28, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9070,Fatimata,France,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 28, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9071,Alexandru,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 27, 2020",Good,There are no comments available for this review,Not Available,7.5
9072,Malcolm,United Kingdom,Standard Single Room,3 nights ·  January 2020,Solo traveler,"Reviewed: January 27, 2020",Good,There are no comments available for this review,Not Available,7.0
9073,Rahul,United Kingdom,Standard Twin Room without Window,1 night ·  January 2020,Group,"Reviewed: January 27, 2020",Fair,There are no comments available for this review,Not Available,5.4
9074,Mohammed,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 27, 2020",Pleasant,There are no comments available for this review,Not Available,6.7
9075,Ioana,Not Available,Standard Double Room without Window,5 nights ·  January 2020,Solo traveler,"Reviewed: January 26, 2020",Fair,There are no comments available for this review,Not Available,5.4
9076,James,United Kingdom,Standard Double Room,1 night ·  January 2020,Couple,"Reviewed: January 26, 2020",Good,There are no comments available for this review,Not Available,7.0
9077,Paul,United Kingdom,Standard Double Room without Window,1 night ·  December 2019,Solo traveler,"Reviewed: January 26, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9078,Olola,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 26, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9079,Emma,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 26, 2020",Good,There are no comments available for this review,Not Available,7.5
9080,Edward,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 26, 2020",Fair,There are no comments available for this review,Not Available,5.4
9081,Elena,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 26, 2020",Good,There are no comments available for this review,Not Available,7.0
9082,Monette,United Kingdom,Standard Double Room,1 night ·  January 2020,Couple,"Reviewed: January 25, 2020",Pleasant,There are no comments available for this review,Not Available,6.2
9083,Elliot,Australia,Standard Double Room,4 nights ·  January 2020,Couple,"Reviewed: January 25, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9084,Blerina,United Kingdom,Standard Double Room,1 night ·  December 2019,Couple,"Reviewed: January 25, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9085,Andrade,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 25, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9086,Stuart,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 24, 2020",Pleasant,There are no comments available for this review,Not Available,6.7
9087,Aejaz,United Kingdom,Standard Twin Room without Window,1 night ·  December 2019,Family,"Reviewed: January 23, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9088,Rose,France,Standard Twin Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 23, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9089,Nila,United Kingdom,Standard Double Room without Window,4 nights ·  December 2019,Couple,"Reviewed: January 22, 2020",Pleasant,There are no comments available for this review,Not Available,6.7
9090,Alister,United Kingdom,Standard Double Room without Window,1 night ·  December 2019,Couple,"Reviewed: January 22, 2020",Good,There are no comments available for this review,Not Available,7.0
9091,San,New Zealand,Standard Single Room,2 nights ·  January 2020,Solo traveler,"Reviewed: January 21, 2020",Good,There are no comments available for this review,Not Available,7.0
9092,Amaka,Sweden,Standard Twin Room without Window,2 nights ·  January 2020,Solo traveler,"Reviewed: January 21, 2020",Good,There are no comments available for this review,Not Available,7.0
9093,Rafael,Finland,Standard Double Room,1 night ·  January 2020,Solo traveler,"Reviewed: January 21, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9094,George,United Kingdom,Standard Twin Room without Window,2 nights ·  January 2020,Solo traveler,"Reviewed: January 21, 2020",Good,There are no comments available for this review,Not Available,7.0
9095,Emma,Italy,Standard Twin Room,6 nights ·  December 2019,Group,"Reviewed: January 21, 2020",Good,There are no comments available for this review,Not Available,7.0
9096,Jennifer,United Kingdom,Standard Double Room without Window,2 nights ·  January 2020,Solo traveler,"Reviewed: January 20, 2020",Good,There are no comments available for this review,Not Available,7.0
9097,Zoe,United Kingdom,Standard Double Room,2 nights ·  December 2019,Group,"Reviewed: January 20, 2020",Good,There are no comments available for this review,Not Available,7.1
9098,Diana,United Kingdom,Standard Double Room,1 night ·  December 2019,Couple,"Reviewed: January 20, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9099,Mariusz,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: January 19, 2020",Good,There are no comments available for this review,Not Available,7.5
9100,Laurence,United Kingdom,Standard Double Room without Window,2 nights ·  December 2019,Couple,"Reviewed: January 19, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9101,Al,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 19, 2020",Good,There are no comments available for this review,Not Available,7.0
9102,Tahmina,United Kingdom,Standard Single Room,1 night ·  January 2020,Solo traveler,"Reviewed: January 18, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9103,Rohan,United Kingdom,Standard Twin Room without Window,1 night ·  January 2020,Couple,"Reviewed: January 18, 2020",Very Good,There are no comments available for this review,Not Available,8.0
